Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media
83967;11/07/2006;0;;25.6;;6.4;1.8;17.7;75.75;1.733.333
83967;11/07/2006;1200;0;;9.5;;;;;
83967;12/07/2006;0;;32;;7.6;2.3;23.32;63;1.033.333
83967;12/07/2006;1200;0;;17.8;;;;;
83967;13/07/2006;0;;31.5;;7.3;4.5;23.44;63.25;1.533.333
83967;13/07/2006;1200;0;;18.7;;;;;
83967;14/07/2006;0;;22.8;;0;3.7;17.06;94.25;2.966.667
83967;14/07/2006;1200;0.2;;15.2;;;;;
83967;15/07/2006;0;;16.8;;0;0.2;15.76;94.5;3.166.667
83967;15/07/2006;1200;21.8;;14.8;;;;;
83967;16/07/2006;0;;20.2;;0;0.8;17.88;92.75;0.766667
83967;16/07/2006;1200;1;;16.2;;;;;
83967;17/07/2006;0;;24.3;;5.6;0.5;18.9;88;0.333333
83967;17/07/2006;1200;2.1;;16.1;;;;;
83967;18/07/2006;0;;24.8;;5.9;1;18.88;87.75;0.633333
83967;18/07/2006;1200;0.1;;15.8;;;;;
83967;19/07/2006;0;;24;;5.5;1.2;17.18;79.25;1.7
83967;19/07/2006;1200;0.1;;15;;;;;
83967;20/07/2006;0;;25.3;;7.2;1.8;16.52;84;0.266667
83967;20/07/2006;1200;0;;10.2;;;;;
83967;21/07/2006;0;;28;;7.6;1.7;19.34;71.5;0.333333
83967;21/07/2006;1200;0.1;;14;;;;;
83967;22/07/2006;0;;30;;7.7;3.5;21.4;60.25;1.633.333
83967;22/07/2006;1200;0;;15;;;;;
83967;23/07/2006;0;;21.6;;1;4.9;17.62;82.75;4.733.333
83967;23/07/2006;1200;0;;16;;;;;
83967;24/07/2006;0;;20;;0;1.2;18.08;91.75;2.466.667
83967;24/07/2006;1200;3;;16.4;;;;;
83967;25/07/2006;0;;20.2;;0;0.1;18.84;95.5;0.366667
83967;25/07/2006;1200;0.2;;18.2;;;;;
83967;26/07/2006;0;;21;;0;1.1;19.12;88.25;1.233.333
83967;26/07/2006;1200;8.8;;18.2;;;;;
83967;27/07/2006;0;;20.8;;0.1;1.2;18.56;92.75;1.9
83967;27/07/2006;1200;14.5;;17;;;;;
83967;28/07/2006;0;;20.6;;4.3;0.4;16.7;66.75;2
83967;28/07/2006;1200;8.7;;15.2;;;;;
83967;29/07/2006;0;;15.2;;3.5;0.9;11.2;59.5;3.566.667
83967;29/07/2006;1200;0;;10;;;;;
83967;30/07/2006;0;;13.2;;7.5;4.7;7.92;67.25;1.6
83967;30/07/2006;1200;0;;4;;;;;
83967;31/07/2006;0;;13;;5.9;1.6;7.62;77.75;0.433333
83967;31/07/2006;1200;0;;3.3;;;;;
83967;01/08/2006;0;;14.4;;5.6;1.1;7.94;80;0.833333
83967;01/08/2006;1200;0;;3.1;;;;;
83967;02/08/2006;0;;15.4;;5.9;1.2;8.6;80;0.7
83967;02/08/2006;1200;0;;3.2;;;;;
83967;03/08/2006;0;;19.2;;3.3;1.4;13.24;82;0.466667
83967;03/08/2006;1200;0;;8.4;;;;;
83967;04/08/2006;0;;22.4;;5.8;1;15.96;85;0.633333
83967;04/08/2006;1200;0;;12.4;;;;;
83967;05/08/2006;0;;24.5;;3.1;1.3;18.88;83.75;0.166667
83967;05/08/2006;1200;0;;14.4;;;;;
83967;06/08/2006;0;;20.1;;0;1.2;15.74;95.5;1.633.333
83967;06/08/2006;1200;13.8;;14.4;;;;;
83967;07/08/2006;0;;31.8;;7.9;0.2;21.28;82.25;0.666667
83967;07/08/2006;1200;7.4;;14.8;;;;;
83967;08/08/2006;0;;25;;7.7;3;20.7;78.25;1.633.333
83967;08/08/2006;1200;0;;17;;;;;
83967;09/08/2006;0;;32.3;;5.9;2.1;21.54;62;4.8
83967;09/08/2006;1200;0;;17.4;;;;;
83967;10/08/2006;0;;21.8;;8.4;4.5;15.36;68.75;1.333.333
83967;10/08/2006;1200;30.4;;13;;;;;
83967;11/08/2006;0;;20.4;;0;2.7;17.16;88;1.733.333
83967;11/08/2006;1200;0;;12.5;;;;;
83967;12/08/2006;0;;27.6;;5.5;0.8;20.9;82.5;0.433333
83967;12/08/2006;1200;2.9;;16.4;;;;;
83967;13/08/2006;0;;23;;1.3;1.3;19.44;90.5;2.8
83967;13/08/2006;1200;0;;16.6;;;;;
83967;14/08/2006;0;;24.5;;0;0.7;20.28;87.75;0.266667
83967;14/08/2006;1200;1.8;;17.3;;;;;
83967;15/08/2006;0;;19.2;;0;1.3;15.44;85;0.1
83967;15/08/2006;1200;5.9;;14.2;;;;;
83967;16/08/2006;0;;14.2;;0;1.2;12.2;91.5;3.033.333
83967;16/08/2006;1200;1.5;;11.2;;;;;
83967;17/08/2006;0;;16.5;;0;0.5;13.86;85.75;1.833.333
83967;17/08/2006;1200;8.5;;12;;;;;
83967;18/08/2006;0;;16.2;;0;0.9;12.34;91;2.466.667
83967;18/08/2006;1200;1.8;;11;;;;;
83967;19/08/2006;0;;16.4;;8.3;0.4;10.88;76.75;1.166.667
83967;19/08/2006;1200;1.4;;7.3;;;;;
83967;20/08/2006;0;;16.9;;7.8;1.9;10.7;63;2.533.333
83967;20/08/2006;1200;0;;6.9;;;;;
83967;21/08/2006;0;;14.1;;8.4;2.9;8.14;69.75;2.133.333
83967;21/08/2006;1200;0;;4.8;;;;;
83967;22/08/2006;0;;17.8;;8.5;1.8;10;65;2.033.333
83967;22/08/2006;1200;0;;2.7;;;;;
83967;23/08/2006;0;;22.5;;8.5;2.3;13.86;66;1.1
83967;23/08/2006;1200;0;;6.8;;;;;
83967;24/08/2006;0;;27.1;;8.6;3.1;16.58;62.25;0.266667
83967;24/08/2006;1200;0;;8.8;;;;;
83967;25/08/2006;0;;30.4;;8.6;4.2;19.76;62.5;0.233333
83967;25/08/2006;1200;0;;10.8;;;;;
83967;26/08/2006;0;;21.8;;0;;18.08;85.5;0.366667
83967;26/08/2006;1200;0;;15.8;;;;;
83967;27/08/2006;0;;16.9;;1;1.5;14.68;75.5;3.433.333
83967;27/08/2006;1200;4.9;;13.7;;;;;
83967;28/08/2006;0;;15.8;;8.3;1.9;10.52;69.75;1.733.333
83967;28/08/2006;1200;0;;7.7;;;;;
83967;29/08/2006;0;;17.4;;8.9;2;10.36;60.25;1.9
83967;29/08/2006;1200;0;;5.8;;;;;
83967;30/08/2006;0;;21;;8;1.9;14.6;70.5;2.8
83967;30/08/2006;1200;0;;8.2;;;;;
83967;31/08/2006;0;;23.8;;4.9;2.2;17.28;78.75;0.466667
83967;31/08/2006;1200;3.8;;12.6;;;;;
83967;01/09/2006;0;;20.7;;3;1.7;16.18;85.25;1.266.667
83967;01/09/2006;1200;0;;13.3;;;;;
83967;02/09/2006;0;;17.8;;2.1;1.1;13.86;78.75;6.066.667
83967;02/09/2006;1200;3.9;;11.8;;;;;
83967;03/09/2006;0;;15.4;;9.6;2.5;11.04;45.5;4.533.333
83967;03/09/2006;1200;0.1;;8;;;;;
83967;04/09/2006;0;;13;;9.1;3.5;8.9;61.5;2.366.667
83967;04/09/2006;1200;0;;5;;;;;
83967;05/09/2006;0;;14.8;;9.8;2.4;8.68;70;2.1
83967;05/09/2006;1200;0;;3.8;;;;;
83967;06/09/2006;0;;16.9;;9;2.1;10.48;71;2.4
83967;06/09/2006;1200;0;;4.4;;;;;
83967;07/09/2006;0;;22.4;;9.4;1.9;14;68.5;1.233.333
83967;07/09/2006;1200;0;;7.6;;;;;
83967;08/09/2006;0;;25.2;;3.9;3.2;17.54;82;0.633333
83967;08/09/2006;1200;0;;11.9;;;;;
83967;09/09/2006;0;;22.2;;3.2;1.5;16.78;77.25;0.966667
83967;09/09/2006;1200;24.5;;14.8;;;;;
83967;10/09/2006;0;;25.4;;9;1.8;17.1;72.5;0.866667
83967;10/09/2006;1200;0;;10;;;;;
83967;11/09/2006;0;;32.2;;7;2.5;24.06;71.5;1.533.333
83967;11/09/2006;1200;0;;15.9;;;;;
83967;12/09/2006;0;;25.1;;4.1;4;18.2;81.25;2
83967;12/09/2006;1200;0;;15.4;;;;;
83967;13/09/2006;0;;17.2;;0;1.3;15.54;93;2.666.667
83967;13/09/2006;1200;0.6;;13.8;;;;;
83967;14/09/2006;0;;22.2;;2.6;0.5;17.7;88.75;1.033.333
83967;14/09/2006;1200;9.1;;15.4;;;;;
83967;15/09/2006;0;;20.4;;0;0.8;16.44;94.5;1.866.667
83967;15/09/2006;1200;39.3;;15;;;;;
83967;16/09/2006;0;;20.6;;10;0.7;13.64;62.75;1.833.333
83967;16/09/2006;1200;11.2;;8.2;;;;;
83967;17/09/2006;0;;24;;8.4;3;16.56;73.75;1.666.667
83967;17/09/2006;1200;0;;12;;;;;
83967;18/09/2006;0;;25.8;;9.8;2.3;18.02;76.5;1.233.333
83967;18/09/2006;1200;0;;12;;;;;
83967;19/09/2006;0;;27.5;;8.5;1.8;18.78;73.25;1.366.667
83967;19/09/2006;1200;0;;12.4;;;;;
83967;20/09/2006;0;;20.4;;0;2.1;18.16;92;1.5
83967;20/09/2006;1200;0;;16.4;;;;;
83967;21/09/2006;0;;22;;1.1;0.3;17.04;89;1.533.333
83967;21/09/2006;1200;11.1;;15.4;;;;;
83967;22/09/2006;0;;28;;7.6;1.5;19.68;78;0.5
83967;22/09/2006;1200;0;;15;;;;;
83967;23/09/2006;0;;23;;0.3;1;18.28;70.5;2.8
83967;23/09/2006;1200;0;;16.2;;;;;
83967;24/09/2006;0;;19.6;;10.3;1.9;13.3;67.75;0.333333
83967;24/09/2006;1200;0;;11;;;;;
83967;25/09/2006;0;;20.9;;9.9;1.8;14.02;66.75;0.8
83967;25/09/2006;1200;0;;8;;;;;
83967;26/09/2006;0;;23;;10.4;2.4;16.34;60.5;2.9
83967;26/09/2006;1200;0;;10.9;;;;;
83967;27/09/2006;0;;27.2;;7.8;3.2;19.54;56.75;0.533333
83967;27/09/2006;1200;0;;11.6;;;;;
83967;28/09/2006;0;;24;;0.3;2.6;18.76;81.75;1.466.667
83967;28/09/2006;1200;0;;16.5;;;;;
83967;29/09/2006;0;;22;;9.1;1.2;16.52;67.25;2.733.333
83967;29/09/2006;1200;0;;13.8;;;;;
83967;30/09/2006;0;;25;;10.6;2.2;17.42;65.5;2.733.333
83967;30/09/2006;1200;0;;11.9;;;;;
83967;01/10/2006;0;;25.4;;0.9;2.6;19.6;77.25;1.266.667
83967;01/10/2006;1200;0;;15.3;;;;;
83967;02/10/2006;0;;27.8;;10.4;1.3;20.32;80;0.666667
83967;02/10/2006;1200;0;;16.4;;;;;
83967;03/10/2006;0;;29.8;;9.3;1.7;21.32;75.5;0.966667
83967;03/10/2006;1200;0;;15.4;;;;;
83967;04/10/2006;0;;30.7;;5.2;2.1;22.54;77.25;1.033.333
83967;04/10/2006;1200;0;;18.6;;;;;
83967;05/10/2006;0;;24.7;;0.2;2.5;18.96;82.75;1.766.667
83967;05/10/2006;1200;0.6;;16.1;;;;;
83967;06/10/2006;0;;24.4;;4.9;1.1;17.36;71.25;1.866.667
83967;06/10/2006;1200;4.3;;12;;;;;
83967;07/10/2006;0;;20.2;;0.3;1.9;16.98;75.5;1.933.333
83967;07/10/2006;1200;0;;14;;;;;
83967;08/10/2006;0;;23.4;;10.1;1.3;17.16;66.75;2.066.667
83967;08/10/2006;1200;0;;13;;;;;
83967;09/10/2006;0;;30.5;;10.3;2.5;20.64;72;1.666.667
83967;09/10/2006;1200;0;;12.9;;;;;
83967;10/10/2006;0;;35;;8.9;2.3;26.12;62.75;0
83967;10/10/2006;1200;0;;17.7;;;;;
83967;11/10/2006;0;;29.1;;0.2;3;20.98;88.75;0.866667
83967;11/10/2006;1200;17;;18.6;;;;;
83967;12/10/2006;0;;25.2;;2.8;1.1;20.24;82.5;1.7
83967;12/10/2006;1200;0;;16;;;;;
83967;13/10/2006;0;;27.8;;9.5;1.5;22.04;80.5;2.733.333
83967;13/10/2006;1200;0;;19;;;;;
83967;14/10/2006;0;;31.6;;11.1;2.1;23.92;73.25;2
83967;14/10/2006;1200;0;;20;;;;;
83967;15/10/2006;0;;25.6;;0;2.4;21.32;93.25;0.866667
83967;15/10/2006;1200;0;;19.6;;;;;
83967;16/10/2006;0;;23.4;;9.1;1;18.36;70.5;3.1
83967;16/10/2006;1200;15.3;;16.4;;;;;
83967;17/10/2006;0;;24.5;;11.5;2;17.76;67;4.166.667
83967;17/10/2006;1200;0;;12;;;;;
83967;18/10/2006;0;;24;;0.2;2.8;18.44;73.25;2.4
83967;18/10/2006;1200;0;;15;;;;;
83967;19/10/2006;0;;20.5;;0.2;2.4;17.92;79;3
83967;19/10/2006;1200;0;;17;;;;;
83967;20/10/2006;0;;22.7;;2;1.3;17.66;64;1.466.667
83967;20/10/2006;1200;0.1;;15.6;;;;;
83967;21/10/2006;0;;25.8;;11.8;2.7;18.16;67.5;1.966.667
83967;21/10/2006;1200;0;;12;;;;;
83967;22/10/2006;0;;28;;11.4;2.5;19.82;69;2.466.667
83967;22/10/2006;1200;0;;13;;;;;
83967;23/10/2006;0;;30.4;;11.7;2.7;21.9;65.5;0.9
83967;23/10/2006;1200;0;;15.1;;;;;
83967;24/10/2006;0;;31.8;;11.6;3.2;23.28;63;1.4
83967;24/10/2006;1200;0;;17.2;;;;;
83967;25/10/2006;0;;33.3;;11.3;3.9;26.48;55.25;1.466.667
83967;25/10/2006;1200;0;;18.8;;;;;
83967;26/10/2006;0;;29.4;;3.7;4.7;20.42;74.5;3.1
83967;26/10/2006;1200;0;;17.2;;;;;
83967;27/10/2006;0;;24.4;;9.4;2;18.84;65.25;2.466.667
83967;27/10/2006;1200;0;;14.9;;;;;
83967;28/10/2006;0;;28.8;;9.9;2.8;21.06;70.25;3.733.333
83967;28/10/2006;1200;0;;16;;;;;
83967;29/10/2006;0;;31.8;;6.6;3.1;23.54;66.5;1.433.333
83967;29/10/2006;1200;0;;17.5;;;;;
83967;30/10/2006;0;;30.4;;11.3;3.1;24.02;75.25;2.833.333
83967;30/10/2006;1200;1.3;;20;;;;;
83967;31/10/2006;0;;26.8;;0;2.6;22.8;82;1.333.333
83967;31/10/2006;1200;0;;20.2;;;;;
83967;01/11/2006;0;;25.6;;0.1;1;21.28;88.25;0.866667
83967;01/11/2006;1200;0;;19.7;;;;;
83967;02/11/2006;0;;26.6;;4.8;0.8;21.22;79.25;2.2
83967;02/11/2006;1200;0.4;;19;;;;;
83967;03/11/2006;0;;28;;9.7;2;21;65;1.866.667
83967;03/11/2006;1200;0;;16;;;;;
83967;04/11/2006;0;;24;;3.8;3.1;20.46;68;3.566.667
83967;04/11/2006;1200;0;;16.7;;;;;
83967;05/11/2006;0;;29.4;;7.3;2.8;22.36;79.75;2.933.333
83967;05/11/2006;1200;0;;18.4;;;;;
83967;06/11/2006;0;;25.8;;0.6;2.2;21.78;86.5;2.033.333
83967;06/11/2006;1200;43.7;;19.9;;;;;
83967;07/11/2006;0;;23.6;;11.7;0.4;18.24;60.75;2.833.333
83967;07/11/2006;1200;0.2;;16.1;;;;;
83967;08/11/2006;0;;22;;12.2;3.9;15.86;61;1.933.333
83967;08/11/2006;1200;0;;11.8;;;;;
83967;09/11/2006;0;;23.8;;12;2.6;17;55.25;1.3
83967;09/11/2006;1200;0;;10.2;;;;;
83967;10/11/2006;0;;27.6;;12.1;3.2;19.52;57.25;1.866.667
83967;10/11/2006;1200;0;;12;;;;;
83967;11/11/2006;0;;23;;4.1;3.4;18.1;66.75;1.433.333
83967;11/11/2006;1200;0;;15;;;;;
83967;12/11/2006;0;;26.8;;12.1;2.8;20.14;63.5;2.7
83967;12/11/2006;1200;0.2;;15;;;;;
83967;13/11/2006;0;;29.2;;12.2;3.5;21.76;59;2.2
83967;13/11/2006;1200;0;;15.8;;;;;
83967;14/11/2006;0;;32.1;;12.5;4;23.12;62.25;1.8
83967;14/11/2006;1200;0;;17;;;;;
83967;15/11/2006;0;;34.4;;11.7;4;25.92;52.5;1.6
83967;15/11/2006;1200;0;;18.4;;;;;
83967;16/11/2006;0;;36.4;;8.9;4.7;26.12;57.75;3.133.333
83967;16/11/2006;1200;0;;21.8;;;;;
83967;17/11/2006;0;;23.5;;0;3.8;21.12;94.75;2.366.667
83967;17/11/2006;1200;2.2;;19.7;;;;;
83967;18/11/2006;0;;20.5;;0;0.4;18.24;88.25;1.8
83967;18/11/2006;1200;15.5;;17.2;;;;;
83967;19/11/2006;0;;17.6;;0;0.7;16.16;92.5;2.233.333
83967;19/11/2006;1200;12.3;;15.5;;;;;
83967;20/11/2006;0;;25;;7.9;0.5;18.88;73.5;3.3
83967;20/11/2006;1200;7.1;;15.2;;;;;
83967;21/11/2006;0;;29.6;;12.3;2.1;21.96;66.25;1.366.667
83967;21/11/2006;1200;0;;15;;;;;
83967;22/11/2006;0;;31.5;;12.1;2.6;23.7;62.75;1.866.667
83967;22/11/2006;1200;0;;18.8;;;;;
83967;23/11/2006;0;;30.6;;12.2;3.8;22.52;64.5;2.866.667
83967;23/11/2006;1200;0;;15.8;;;;;
83967;24/11/2006;0;;33.2;;7.5;2.9;24.8;77.5;1.8
83967;24/11/2006;1200;0;;19.8;;;;;
83967;25/11/2006;0;;25;;0;2.3;22.24;90.5;0.1
83967;25/11/2006;1200;31.2;;21;;;;;
83967;26/11/2006;0;;25.4;;3.3;0.7;21.32;79.25;3.7
83967;26/11/2006;1200;5.3;;19.6;;;;;
83967;27/11/2006;0;;24.1;;2.4;1.8;20.08;76.75;4.166.667
83967;27/11/2006;1200;0;;17.8;;;;;
83967;28/11/2006;0;;27.6;;3.7;2.4;21.36;80;2.066.667
83967;28/11/2006;1200;0;;18;;;;;
83967;29/11/2006;0;;23.4;;0;1.6;20.44;84;2.566.667
83967;29/11/2006;1200;0;;19.4;;;;;
83967;30/11/2006;0;;27;;11;1.2;21.32;73.75;3.633.333
83967;30/11/2006;1200;0.3;;17.6;;;;;
83967;01/12/2006;0;;31;;12.5;2.8;23;67.5;1.966.667
83967;01/12/2006;1200;0;;16.5;;;;;
83967;02/12/2006;0;;33.6;;11;3.5;26.04;56.5;1.333.333
83967;02/12/2006;1200;0;;19;;;;;
83967;03/12/2006;0;;35.2;;11.2;4.1;28.06;60;1.7
83967;03/12/2006;1200;0;;21.8;;;;;
83967;04/12/2006;0;;28.4;;10.8;4.1;23.42;74;2.733.333
83967;04/12/2006;1200;0;;21.4;;;;;
83967;05/12/2006;0;;27.4;;2.3;2.5;21.72;76.25;2.966.667
83967;05/12/2006;1200;0;;18.2;;;;;
83967;06/12/2006;0;;25.5;;3.6;2.1;21.58;80.75;1.9
83967;06/12/2006;1200;14.8;;20.6;;;;;
83967;07/12/2006;0;;27;;11.6;1.7;21.18;63.75;2.966.667
83967;07/12/2006;1200;0.3;;17;;;;;
83967;08/12/2006;0;;27.8;;11.3;3.3;22.1;66.5;2.9
83967;08/12/2006;1200;0;;17.8;;;;;
83967;09/12/2006;0;;29.5;;3.7;2.9;23.58;74.75;0.7
83967;09/12/2006;1200;0;;18.4;;;;;
83967;10/12/2006;0;;29.8;;6.8;2.1;23.52;79.75;1.466.667
83967;10/12/2006;1200;0;;20.4;;;;;
83967;11/12/2006;0;;31.6;;12.5;2.1;24.92;72.5;2.966.667
83967;11/12/2006;1200;0;;21;;;;;
83967;12/12/2006;0;;34;;12.6;3.3;26.04;62.5;1.3
83967;12/12/2006;1200;0;;21.8;;;;;
83967;13/12/2006;0;;31.3;;4.9;3.5;25.3;71.5;1.166.667
83967;13/12/2006;1200;0;;21;;;;;
83967;14/12/2006;0;;37.2;;11.3;2.9;28.72;61.25;1.733.333
83967;14/12/2006;1200;0;;21.8;;;;;
83967;15/12/2006;0;;35.8;;11.6;4.4;27.2;72;0.766667
83967;15/12/2006;1200;6.5;;22;;;;;
83967;16/12/2006;0;;33.6;;11.9;2.5;26.6;74.75;1.566.667
83967;16/12/2006;1200;0;;22.2;;;;;
83967;17/12/2006;0;;37.6;;6.2;2.7;29;67.5;0.4
83967;17/12/2006;1200;0;;22.4;;;;;
83967;18/12/2006;0;;30.2;;1.3;3.2;25.72;85.75;2.333.333
83967;18/12/2006;1200;40;;23.6;;;;;
83967;19/12/2006;0;;34.2;;5.3;1.2;27.46;73.75;0.333333
83967;19/12/2006;1200;2.7;;22;;;;;
83967;20/12/2006;0;;32.2;;2.2;3.8;26.4;75.25;1.2
83967;20/12/2006;1200;0;;23.6;;;;;
83967;21/12/2006;0;;28.7;;6.7;1.2;23.1;72.75;1.2
83967;21/12/2006;1200;10;;20;;;;;
83967;22/12/2006;0;;31.6;;12.3;2.2;24.32;65;1.466.667
83967;22/12/2006;1200;0;;19;;;;;
83967;23/12/2006;0;;35.2;;9.2;3.3;27.28;65.75;1.033.333
83967;23/12/2006;1200;0;;20.7;;;;;
83967;24/12/2006;0;;28;;0.8;3.4;25.02;77.5;1.866.667
83967;24/12/2006;1200;39.4;;20.9;;;;;
83967;25/12/2006;0;;28.6;;5;2;24.5;87.75;1.2
83967;25/12/2006;1200;0;;22;;;;;
83967;26/12/2006;0;;29.4;;12;1.4;23.7;67.75;1.933.333
83967;26/12/2006;1200;22.3;;21.2;;;;;
83967;27/12/2006;0;;30.6;;12.5;2.9;23.36;62.75;0.266667
83967;27/12/2006;1200;0;;17.2;;;;;
83967;28/12/2006;0;;32;;12.4;3.6;24.4;69.25;2.533.333
83967;28/12/2006;1200;0;;18;;;;;
83967;29/12/2006;0;;33.4;;9.3;3.4;26.42;72.25;0.966667
83967;29/12/2006;1200;0;;22;;;;;
83967;30/12/2006;0;;35;;11.7;3.1;28.36;64.75;1.033.333
83967;30/12/2006;1200;0;;22.6;;;;;
83967;31/12/2006;0;;33.5;;12.5;3.6;26.96;70.75;1.666.667
83967;31/12/2006;1200;0;;21.6;;;;;
83967;01/01/2007;0;;35.4;;13;2.7;28.1;64.75;1.9
83967;01/01/2007;1200;0;;22.2;;;;;
83967;02/01/2007;0;;34.5;;12.1;4.2;28.26;67.25;0.433333
83967;02/01/2007;1200;0;;23.6;;;;;
83967;03/01/2007;0;;34;;1.3;3.2;27.26;78;0.766667
83967;03/01/2007;1200;0;;24.7;;;;;
83967;04/01/2007;0;;33.6;;6.5;2.2;27.46;76.5;0.6
83967;04/01/2007;1200;9.7;;23.6;;;;;
83967;05/01/2007;0;;32;;9.2;1.8;27.08;78;2.3
83967;05/01/2007;1200;0.7;;24;;;;;
83967;06/01/2007;0;;29;;9.4;2.4;24.68;67.75;2.766.667
83967;06/01/2007;1200;1.6;;22;;;;;
83967;07/01/2007;0;;29.6;;12.3;2.5;24.02;66.25;1.833.333
83967;07/01/2007;1200;0.3;;19.1;;;;;
83967;08/01/2007;0;;28.4;;8.1;3.7;23.64;70.75;3.533.333
83967;08/01/2007;1200;0;;20.8;;;;;
83967;09/01/2007;0;;32.7;;11.8;3.3;25.9;68.75;2
83967;09/01/2007;1200;0;;20.6;;;;;
83967;10/01/2007;0;;36.4;;10.2;3;27.58;69.25;2.033.333
83967;10/01/2007;1200;0;;22.2;;;;;
83967;11/01/2007;0;;33.5;;1.6;3.7;26.68;83.75;0.7
83967;11/01/2007;1200;0;;24.3;;;;;
83967;12/01/2007;0;;29.6;;7.4;1.8;25.94;75.25;1.7
83967;12/01/2007;1200;1.6;;24;;;;;
83967;13/01/2007;0;;32.6;;9.6;1.7;26.5;62.25;2.333.333
83967;13/01/2007;1200;11.7;;20.7;;;;;
83967;14/01/2007;0;;28;;4.8;5;22.2;59.5;0.9
83967;14/01/2007;1200;0.1;;20.6;;;;;
83967;15/01/2007;0;;28.5;;12.4;2.6;22.32;53.75;1.066.667
83967;15/01/2007;1200;0;;15;;;;;
83967;16/01/2007;0;;28.8;;11.6;3.8;22.28;55;2.166.667
83967;16/01/2007;1200;0;;16.7;;;;;
83967;17/01/2007;0;;30;;0;3.4;25.68;65.25;1.533.333
83967;17/01/2007;1200;0;;20.4;;;;;
83967;18/01/2007;0;;28.4;;4.6;4;23.76;81.5;3.7
83967;18/01/2007;1200;1.8;;20.2;;;;;
83967;19/01/2007;0;;33.6;;8.6;1.6;25.88;65;1.8
83967;19/01/2007;1200;15.4;;20;;;;;
83967;20/01/2007;0;;26.8;;0;3.5;21.52;89.75;1.333.333
83967;20/01/2007;1200;8.3;;19.6;;;;;
83967;21/01/2007;0;;26.5;;6.3;0.8;21.3;70.5;1.6
83967;21/01/2007;1200;13.3;;19;;;;;
83967;22/01/2007;0;;29.6;;12.4;2.8;22.84;65.5;2.633.333
83967;22/01/2007;1200;0;;16.6;;;;;
83967;23/01/2007;0;;34.2;;11.4;3.3;26.56;64;1.1
83967;23/01/2007;1200;0;;20.4;;;;;
83967;24/01/2007;0;;35.8;;11.7;3.4;28.64;60;1.533.333
83967;24/01/2007;1200;0;;22.2;;;;;
83967;25/01/2007;0;;35.2;;9.3;4;28.04;68.25;2.1
83967;25/01/2007;1200;0;;23.4;;;;;
83967;26/01/2007;0;;27.8;;0;3.3;25.04;84;0.266667
83967;26/01/2007;1200;0;;23.6;;;;;
83967;27/01/2007;0;;32.7;;7.5;1.1;27.7;74.75;1.4
83967;27/01/2007;1200;1.1;;23.2;;;;;
83967;28/01/2007;0;;28.6;;0;2.1;25.3;84;2.633.333
83967;28/01/2007;1200;10.4;;23.4;;;;;
83967;29/01/2007;0;;28.2;;5;1.4;23.84;86.25;2.333.333
83967;29/01/2007;1200;10;;21.6;;;;;
83967;30/01/2007;0;;29.6;;9.9;1.2;24.26;77.25;1.833.333
83967;30/01/2007;1200;3;;20.4;;;;;
83967;31/01/2007;0;;29.8;;9.7;2.1;24.78;76.25;3.633.333
83967;31/01/2007;1200;0;;21;;;;;
83967;01/02/2007;0;;32;;10.5;2.1;25.72;64.75;0.766667
83967;01/02/2007;1200;0;;21;;;;;
83967;02/02/2007;0;;33.3;;11.8;3.2;26.36;61.25;1.433.333
83967;02/02/2007;1200;0;;20.5;;;;;
83967;03/02/2007;0;;34;;12.2;4;25.28;59.25;1.366.667
83967;03/02/2007;1200;0;;18.6;;;;;
83967;04/02/2007;0;;35.6;;9.6;4.5;26.44;63.5;1.133.333
83967;04/02/2007;1200;0;;19;;;;;
83967;05/02/2007;0;;31.5;;6.6;3.9;26.42;71.25;0.9
83967;05/02/2007;1200;0;;23.8;;;;;
83967;06/02/2007;0;;31.6;;5.8;2.4;26;79.5;1.833.333
83967;06/02/2007;1200;24.1;;20.2;;;;;
83967;07/02/2007;0;;29.5;;10.7;2.6;25.62;76;2.366.667
83967;07/02/2007;1200;5.5;;24;;;;;
83967;08/02/2007;0;;29.7;;11.7;2.2;23.7;71.75;3.4
83967;08/02/2007;1200;0;;19;;;;;
83967;09/02/2007;0;;30.2;;11.4;3;24.3;71;3.033.333
83967;09/02/2007;1200;0;;19.9;;;;;
83967;10/02/2007;0;;32.5;;9.9;3.4;25.7;77;1.766.667
83967;10/02/2007;1200;0;;21.8;;;;;
83967;11/02/2007;0;;27.7;;11.2;2.3;22.9;62.75;2.9
83967;11/02/2007;1200;0.4;;20;;;;;
83967;12/02/2007;0;;27.3;;10.8;3.1;21.8;65.25;2.7
83967;12/02/2007;1200;0;;16.5;;;;;
83967;13/02/2007;0;;30.6;;11.8;3.4;23.68;63;1.733.333
83967;13/02/2007;1200;0;;18.4;;;;;
83967;14/02/2007;0;;31;;8.5;3.5;24.54;68.25;1.466.667
83967;14/02/2007;1200;0;;19.9;;;;;
83967;15/02/2007;0;;32.3;;11.6;4;25.22;69;1.2
83967;15/02/2007;1200;0;;20.6;;;;;
83967;16/02/2007;0;;36.6;;11.5;3;27.98;56.5;1.033.333
83967;16/02/2007;1200;0;;20.3;;;;;
83967;17/02/2007;0;;29.9;;0.4;5.8;25.18;82;1.333.333
83967;17/02/2007;1200;0;;21;;;;;
